start_ref,end_ref,span,half_span_length,heb,repetitions,tfidf
Genesis 19 30,Genesis 21 17,44,11,ירא,3,0.027712518978064985
Genesis 19 30,Genesis 21 23,50,12,עמ,9,0.04981949561872478
Genesis 19 31,Genesis 20 8,16,4,אישׁ,3,0.05391064269027334
Genesis 19 31,Genesis 20 13,21,5,בוא,6,0.05955665962056517
Genesis 19 31,Genesis 20 11,19,4,אינ,3,0.013338424027024981
Genesis 19 32,Genesis 20 7,14,3,חיה,3,0.024500495737691204
Genesis 19 33,Genesis 19 35,3,0,שׁכב,6,0.05195486737288153
Genesis 19 33,Genesis 19 37,5,1,בכירה,3,0.05173119110854977
Genesis 19 33,Genesis 19 35,3,0,יינ,3,0.03043058090160073
Genesis 19 34,Genesis 19 38,5,1,צעיר,3,0.04051736216003559
Genesis 19 36,Genesis 20 12,15,3,בת,3,0.042806716981390824
Genesis 19 37,Genesis 22 5,59,14,עד,3,0.020965720298066804
Genesis 20 1,Genesis 21 34,52,13,גור,3,0.024773439190957206
Genesis 20 2,Genesis 21 21,38,9,אשׁה,9,0.055363517767224674
Genesis 20 2,Genesis 20 12,11,2,אחות,3,0.01996737179820897
Genesis 20 4,Genesis 21 18,33,8,גוי,3,0.03472623053125451
Genesis 20 5,Genesis 20 16,12,3,אח,3,0.02780864174901035
Genesis 20 7,Genesis 22 12,58,14,עתה,3,0.021256907412808935
Genesis 20 8,Genesis 21 25,36,9,עבד,3,0.029964701886973578
Genesis 20 8,Genesis 22 12,57,14,ירא,3,0.027712518978064985
Genesis 20 8,Genesis 22 1,46,11,אלה,3,0.018120282099318392
Genesis 20 9,Genesis 21 23,33,8,עמד,3,0.03237615295675986
Genesis 20 9,Genesis 21 18,28,7,גדול,3,0.026028675289097972
Genesis 20 10,Genesis 22 14,57,14,ראה,9,0.055363517767224674
Genesis 20 14,Genesis 21 28,33,8,צאנ,3,0.015302064103639205
Genesis 20 18,Genesis 22 16,51,12,יהוה,9,0.08921280915436441
Genesis 21 16,Genesis 22 19,38,9,ישׁב,6,0.06543558340807559
Genesis 21 4,Genesis 22 14,45,11,יומ,6,0.034312618905524776
Genesis 21 21,Genesis 22 18,32,8,ארצ,6,0.06274532013618797
Genesis 21 14,Genesis 22 3,24,6,בקר,3,0.03780846044471018
Genesis 21 32,Genesis 22 19,22,5,שׁוב,3,0.04200940049412242
Genesis 21 20,Genesis 22 20,35,8,היה,6,0.05955665962056517
Genesis 21 6,Genesis 21 9,4,1,צחק,3,0.08511503523951594
Genesis 21 10,Genesis 22 16,41,10,לא,6,0.09264369274310137
Genesis 21 10,Genesis 22 5,30,7,עמ,6,0.04981949561872478
Genesis 21 14,Genesis 22 12,33,8,שׁלח,3,0.034898977817640314
Genesis 21 13,Genesis 22 18,40,10,גוי,3,0.03472623053125451
Genesis 21 18,Genesis 22 16,33,8,ב,3,0.019852219873521725
Genesis 21 17,Genesis 22 15,33,8,מלאכ,3,0.03803822612700091
Genesis 21 14,Genesis 22 3,24,6,שׁכמ,3,0.044364638440466106
Genesis 21 10,Genesis 21 30,21,5,זאת,3,0.023835978642008867
Genesis 22 7,Genesis 22 21,15,3,אב,3,0.06126054036948391
Genesis 21 22,Genesis 22 12,25,6,אתה,3,0.016803760197648968
Genesis 21 6,Genesis 22 18,47,11,שׁמע,6,0.02729958997878947
Genesis 21 14,Genesis 21 19,6,1,חמת,3,0.03594282945342075
Genesis 21 14,Genesis 21 21,8,2,מדבר,3,0.0169885006210201
Genesis 21 14,Genesis 22 19,40,10,באר,9,0.07770470277591793
Genesis 21 20,Genesis 22 17,32,8,רבה,3,0.015942680559606702
Genesis 21 28,Genesis 21 30,3,0,כבשׂה,3,0.03594282945342075
Genesis 22 1,Genesis 22 20,20,5,אחר,3,0.03759124288345646
Genesis 22 2,Genesis 22 16,15,3,יחיד,3,0.0428230845700146
Genesis 22 6,Genesis 22 19,14,3,יחדו,3,0.026847626914802816
Genesis 22 17,Genesis 22 18,2,0,ברכ,3,0.02170558811808839
Genesis 23 1,Genesis 24 36,56,14,שׂרה,6,0.11481561584803712
Genesis 23 1,Genesis 23 16,16,4,מאה,3,0.030856889839463806
Genesis 23 2,Genesis 23 15,14,3,מות,9,0.06154706047186482
Genesis 23 2,Genesis 23 19,18,4,היא,3,0.02548487681403014
Genesis 23 4,Genesis 23 20,17,4,אחזה,3,0.03053305603407397
Genesis 23 5,Genesis 23 14,10,2,ענה,3,0.026225231510799
Genesis 23 6,Genesis 24 44,59,14,אתה,3,0.015872488342448615
Genesis 23 6,Genesis 23 10,5,1,תוכ,3,0.015578325734685693
Genesis 23 6,Genesis 23 13,8,2,מנ,3,0.02160733221496552
Genesis 23 7,Genesis 24 26,40,10,חוה,3,0.037263504735038554
Genesis 23 9,Genesis 23 19,11,2,מכפלה,3,0.06515230068774083
Genesis 23 9,Genesis 24 35,47,11,כספ,6,0.041532347453933034
Genesis 23 10,Genesis 24 37,48,12,ישׁב,3,0.03845900445702614
Genesis 23 10,Genesis 23 16,7,1,אזנ,3,0.022358102841023134
Genesis 23 10,Genesis 24 36,47,11,כל,9,0.058339558756299675
Genesis 23 11,Genesis 23 15,5,1,מות,3,0.06154706047186482
Genesis 23 11,Genesis 24 45,55,13,עינ,9,0.05304333284002398
Genesis 23 13,Genesis 24 29,37,9,שׁמ,6,0.06389991259106759
Genesis 23 15,Genesis 24 44,50,12,היא,3,0.02548487681403014
Genesis 23 15,Genesis 23 20,6,1,קבר,3,0.14803303760347097
Genesis 23 15,Genesis 23 16,2,0,שׁקל,3,0.03053305603407397
Genesis 23 16,Genesis 23 20,5,1,חת,3,0.12743467130261152
Genesis 23 16,Genesis 23 17,2,0,עפרונ,3,0.14659267654741687
Genesis 23 17,Genesis 23 20,4,1,מערה,3,0.09053563167349635
Genesis 23 17,Genesis 24 14,18,4,ב,3,0.016668445358942765
Genesis 24 2,Genesis 24 40,39,9,בית,9,0.045029956233138026
Genesis 24 3,Genesis 24 43,41,10,אנכי,9,0.08523200241009675
Genesis 24 4,Genesis 24 41,38,9,כי,3,0.025928798657958625
Genesis 24 5,Genesis 24 8,4,1,זאת,3,0.015009985411046008
Genesis 24 5,Genesis 24 63,59,14,יצא,9,0.04929935689830877
Genesis 24 10,Genesis 24 13,4,1,עיר,3,0.03346473360106679
Genesis 24 10,Genesis 24 64,55,13,גמל,18,0.18319833620444378
Genesis 24 10,Genesis 24 50,41,10,טוב,3,0.027921790789390243
Genesis 24 11,Genesis 24 31,21,5,חוצ,3,0.020502654781907177
Genesis 24 11,Genesis 24 62,52,13,באר,3,0.04349527326096148
Genesis 24 12,Genesis 24 58,47,11,עמ,6,0.06722639577042105
Genesis 24 13,Genesis 24 65,53,13,אישׁ,15,0.08062791062753201
Genesis 24 13,Genesis 24 64,52,13,עינ,9,0.05304333284002398
Genesis 24 14,Genesis 24 61,48,12,נערה,6,0.08495644753507434
Genesis 24 14,Genesis 24 46,33,8,כד,9,0.1617992407961991
Genesis 24 14,Genesis 24 54,41,10,שׁתה,9,0.08596309838772812
Genesis 24 14,Genesis 24 46,33,8,גמ,9,0.05339873244077105
Genesis 24 14,Genesis 24 21,8,2,ידע,3,0.021564986511711362
Genesis 24 15,Genesis 24 47,33,8,מלכה,3,0.04019896108715411
Genesis 24 15,Genesis 24 55,41,10,אח,6,0.040026627762789355
Genesis 24 18,Genesis 24 46,29,7,מהר,3,0.029606607520694196
Genesis 24 20,Genesis 24 29,10,2,רוצ,3,0.048803401877462224
Genesis 24 21,Genesis 24 56,36,9,דרכ,6,0.034247330175333844
Genesis 24 22,Genesis 24 47,26,6,נזמ,3,0.04247822376753717
Genesis 24 22,Genesis 24 47,26,6,צמיד,3,0.045267815836748174
Genesis 24 23,Genesis 24 49,27,6,ישׁ,3,0.036239197776439726
Genesis 24 23,Genesis 24 48,26,6,בת,6,0.04852121965135057
Genesis 24 23,Genesis 24 40,18,4,אב,3,0.019288484669099628
Genesis 24 23,Genesis 24 65,43,10,מי,3,0.022358102841023134
Genesis 24 23,Genesis 24 31,9,2,מקומ,3,0.018151751022831675
Genesis 24 23,Genesis 24 54,32,8,לינ,3,0.029606607520694196
Genesis 24 24,Genesis 24 50,27,6,בתואל,3,0.07544635972791364
Genesis 24 26,Genesis 24 52,27,6,חוה,3,0.037263504735038554
Genesis 24 27,Genesis 25 11,52,13,ברכ,6,0.05467374608508581
Genesis 24 27,Genesis 24 40,14,3,בית,6,0.045029956233138026
Genesis 24 27,Genesis 24 49,23,5,אמת,3,0.03153369665850259
Genesis 24 28,Genesis 24 66,39,9,דבר,12,0.08210786241686897
Genesis 24 30,Genesis 24 64,35,8,ראה,3,0.013945399204640212
Genesis 24 31,Genesis 25 18,55,13,פנה,9,0.07084089277550674
Genesis 24 32,Genesis 24 43,12,3,מימ,3,0.0370358061323801
Genesis 24 33,Genesis 24 54,22,5,אכל,3,0.020013313881394677
Genesis 24 36,Genesis 25 25,57,14,כל,6,0.058339558756299675
Genesis 24 37,Genesis 25 17,48,12,שׁבע,3,0.04033583746225264
Genesis 24 37,Genesis 24 50,14,3,לא,6,0.06667378143577106
Genesis 24 38,Genesis 24 41,4,1,משׁפחת,3,0.03827187194934571
Genesis 24 40,Genesis 24 56,17,4,צלח,3,0.05663763169004956
Genesis 24 67,Genesis 25 12,13,3,שׂרה,3,0.11481561584803712
Genesis 24 52,Genesis 25 6,22,5,ארצ,3,0.0743754624247478
Genesis 24 45,Genesis 24 66,22,5,דבר,6,0.08210786241686897
Genesis 24 42,Genesis 25 11,37,9,אלהימ,3,0.04260950340359872
Genesis 24 55,Genesis 25 26,39,9,אחר,6,0.05207828193773177
Genesis 24 42,Genesis 25 33,59,14,יומ,6,0.034571731543944835
Genesis 24 48,Genesis 25 11,31,7,ברכ,3,0.05467374608508581
Genesis 24 44,Genesis 24 64,21,5,גמל,6,0.18319833620444378
Genesis 24 43,Genesis 24 45,3,0,שׁאב,3,0.12071417556466181
Genesis 24 55,Genesis 24 61,7,1,נערה,3,0.08495644753507434
Genesis 24 43,Genesis 24 46,4,1,כד,3,0.1617992407961991
Genesis 24 47,Genesis 25 20,41,10,בתואל,3,0.07544635972791364
Genesis 24 57,Genesis 25 30,41,10,קרא,6,0.0370358061323801
Genesis 24 59,Genesis 25 20,29,7,אחות,3,0.04191282485039024
Genesis 24 49,Genesis 24 55,7,1,או,3,0.018151751022831675
Genesis 24 63,Genesis 25 29,34,8,שׂדה,6,0.09178831028779649
Genesis 24 67,Genesis 25 28,29,7,אהב,3,0.026464841908908528
Genesis 25 9,Genesis 25 17,9,2,ישׁמעאל,6,0.08495644753507434
Genesis 25 12,Genesis 25 19,8,2,תולדות,3,0.03262145494572111
Genesis 25 16,Genesis 25 23,8,2,שׁנימ,3,0.019288484669099628
Genesis 25 22,Genesis 25 30,9,2,כנ,3,0.019288484669099628
Genesis 25 23,Genesis 25 23,1,0,לאמ,3,0.048864225515805625
Genesis 25 31,Genesis 25 33,3,0,בכרה,3,0.053598614782872145
Genesis 25 19,Genesis 27 5,56,14,יצחק,24,0.30786298548548124
Genesis 25 19,Genesis 25 26,8,2,ילד,3,0.019705546585296482
Genesis 25 20,Genesis 26 34,49,12,בת,3,0.05580406529980647
Genesis 25 20,Genesis 26 9,24,6,אחות,3,0.031551562628265965
Genesis 25 21,Genesis 27 1,50,12,כי,15,0.0935282771741486
Genesis 25 23,Genesis 27 9,56,14,שׁנימ,3,0.01815022711466615
Genesis 25 23,Genesis 25 23,1,0,לאמ,3,0.061307514551412146
Genesis 25 23,Genesis 26 32,44,11,עבד,6,0.04565787160893257
Genesis 25 25,Genesis 27 3,48,12,יצא,3,0.025303685017585797
Genesis 25 25,Genesis 26 15,25,6,כל,6,0.04313320635519756
Genesis 25 25,Genesis 27 1,46,11,קרא,12,0.0796576881962063
Genesis 25 27,Genesis 26 17,25,6,ישׁב,3,0.025849607660961775
Genesis 25 29,Genesis 26 16,22,5,מנ,3,0.01626578733463454
Genesis 25 29,Genesis 26 32,38,9,הוא,3,0.02846512783561045
Genesis 25 30,Genesis 27 16,56,14,על,12,0.08626641271039512
Genesis 25 32,Genesis 25 34,3,0,בכרה,3,0.06304454756489448
Genesis 25 32,Genesis 27 10,48,12,מות,9,0.04009501924520841
Genesis 25 33,Genesis 26 33,35,8,שׁבע,6,0.029520965853850095
Genesis 26 2,Genesis 27 1,35,8,ראה,6,0.039367347997179857
Genesis 26 3,Genesis 26 24,22,5,זרע,6,0.05073096845436952
Genesis 26 6,Genesis 27 19,49,12,ישׁב,3,0.025849607660961775
Genesis 26 7,Genesis 26 12,6,1,היא,6,0.03836952960062908
Genesis 26 7,Genesis 27 9,38,9,טוב,3,0.019705546585296482
Genesis 26 8,Genesis 26 26,19,4,אבימלכ,6,0.10728815046497125
Genesis 26 9,Genesis 27 1,28,7,קרא,9,0.0796576881962063
Genesis 26 9,Genesis 27 30,57,14,אכ,3,0.02013336106729869
Genesis 26 13,Genesis 26 13,1,0,גדל,3,0.035051525117599576
Genesis 26 14,Genesis 26 18,5,1,פלשׁתי,3,0.06002226889090217
Genesis 26 17,Genesis 26 26,10,2,גרר,3,0.06661914453407383
Genesis 26 18,Genesis 26 22,5,1,אחר,3,0.017820008553425963
Genesis 26 20,Genesis 26 22,3,0,ריב,3,0.030696388349480727
Genesis 26 20,Genesis 26 29,10,2,רעה,3,0.021518913789691882
Genesis 26 21,Genesis 27 45,60,15,גמ,6,0.033498367482368153
Genesis 26 22,Genesis 27 43,57,14,עתה,6,0.03778788384538335
Genesis 26 23,Genesis 26 33,11,2,שׁבע,3,0.029520965853850095
Genesis 26 24,Genesis 27 28,40,10,אלהימ,3,0.0490050235219214
Genesis 26 27,Genesis 27 35,44,11,בוא,15,0.07058161039941419
Genesis 26 28,Genesis 26 28,1,0,בינ,3,0.015219290536310857
Genesis 26 29,Genesis 27 45,52,13,עשׂה,12,0.05489680808843326
Genesis 26 30,Genesis 27 33,39,9,אכל,9,0.05178877687200754
Genesis 26 31,Genesis 27 11,16,4,אישׁ,3,0.039931512308920926
Genesis 26 32,Genesis 27 45,49,12,יומ,6,0.052863808837562254
Genesis 27 1,Genesis 28 8,54,13,עינ,3,0.013612670335999612
Genesis 27 2,Genesis 27 26,25,6,נא,6,0.06157259709709625
Genesis 27 3,Genesis 27 27,25,6,שׂדה,3,0.030847025843497747
Genesis 27 3,Genesis 27 33,31,7,צוד,3,0.04598063591355911
Genesis 27 4,Genesis 27 14,11,2,אהב,3,0.04150515185967748
Genesis 27 4,Genesis 27 10,7,1,מות,3,0.04009501924520841
Genesis 27 4,Genesis 27 31,28,7,מטעמימ,6,0.10150073192413384
Genesis 27 5,Genesis 28 15,57,14,דבר,6,0.024398681001951812
Genesis 27 7,Genesis 27 46,40,10,פנה,6,0.023527203466471396
Genesis 27 20,Genesis 28 21,48,12,יהוה,6,0.07319604300585544
Genesis 27 20,Genesis 28 20,47,11,זה,9,0.06352579490133152
Genesis 27 29,Genesis 27 40,12,3,עבד,3,0.04565787160893257
Genesis 27 41,Genesis 27 45,5,1,יומ,3,0.052863808837562254
Genesis 27 30,Genesis 28 10,27,6,יצא,3,0.025303685017585797
Genesis 27 16,Genesis 27 23,8,2,יד,6,0.027952058616244647
Genesis 27 27,Genesis 28 8,28,7,ראה,3,0.039367347997179857
Genesis 27 8,Genesis 27 43,36,9,קול,6,0.042314385081680304
Genesis 27 20,Genesis 28 17,44,11,מה,3,0.026274062113728645
Genesis 27 8,Genesis 28 6,45,11,צוה,3,0.017179723639435814
Genesis 27 20,Genesis 28 21,48,12,אלהימ,9,0.0490050235219214
Genesis 27 10,Genesis 27 31,22,5,עבור,3,0.05302929890970314
Genesis 27 19,Genesis 27 31,13,3,נפשׁ,3,0.019545350848893632
Genesis 27 8,Genesis 28 13,52,13,אני,6,0.03161518641292557
Genesis 27 15,Genesis 28 20,52,13,בגד,3,0.021518913789691882
Genesis 27 15,Genesis 28 20,52,13,לבשׁ,3,0.028731230629592996
Genesis 27 18,Genesis 27 33,16,4,מי,3,0.021038700104199268
Genesis 27 21,Genesis 27 27,7,1,נגשׁ,6,0.04732734394239895
Genesis 27 27,Genesis 27 27,1,0,ריח,3,0.027859453959918894
Genesis 27 28,Genesis 28 18,37,9,שׁמנ,3,0.021038700104199268
Genesis 27 38,Genesis 27 45,8,2,אחד,3,0.01883228249891183
Genesis 27 43,Genesis 28 5,9,2,לבנ,3,0.03956376155241905
Genesis 28 1,Genesis 28 8,8,2,כנענ,3,0.022542480974858316
Genesis 28 11,Genesis 28 19,9,2,מקומ,6,0.04554819924879007
Genesis 28 11,Genesis 29 26,38,9,מקומ,9,0.050262779738987
Genesis 28 12,Genesis 30 3,49,12,הנה,9,0.05512074285025853
Genesis 28 13,Genesis 29 15,25,6,אתה,3,0.03380879107910639
Genesis 28 13,Genesis 28 14,2,0,זרע,3,0.013780185712564633
Genesis 28 15,Genesis 29 3,11,2,שׁוב,3,0.030427911971195754
Genesis 28 15,Genesis 29 28,36,9,זאת,6,0.025577310874708294
Genesis 28 15,Genesis 29 13,21,5,דבר,3,0.027614489859625342
Genesis 28 16,Genesis 29 33,40,10,זה,6,0.06162742107670702
Genesis 28 16,Genesis 29 5,12,3,ידע,3,0.024115324996988107
Genesis 28 17,Genesis 29 25,31,7,מה,3,0.0490661341853656
Genesis 28 17,Genesis 30 1,42,10,אינ,3,0.025047504460509185
Genesis 28 18,Genesis 28 22,5,1,שׂימ,3,0.03908405898627736
Genesis 28 21,Genesis 29 13,15,3,בית,3,0.028774474734046828
Genesis 28 21,Genesis 29 6,8,2,שׁלומ,3,0.016911229513654896
Genesis 28 22,Genesis 29 10,11,2,אבנ,6,0.04704526645107246
Genesis 29 2,Genesis 30 9,43,10,ראה,6,0.05346727875895423
Genesis 29 2,Genesis 30 16,50,12,שׂדה,3,0.020947645873645213
Genesis 29 2,Genesis 29 25,24,6,היא,3,0.013028019662092456
Genesis 29 2,Genesis 29 16,15,3,גדול,3,0.012568587524187125
Genesis 29 4,Genesis 29 15,12,3,אח,6,0.057548949468093656
Genesis 29 6,Genesis 30 16,46,11,עמ,9,0.08305244961778056
Genesis 29 6,Genesis 29 10,5,1,צאנ,6,0.14367458933466945
Genesis 29 7,Genesis 29 10,4,1,שׁקה,3,0.03358377524928024
Genesis 29 7,Genesis 30 19,48,12,עוד,9,0.04012121119662008
Genesis 29 9,Genesis 29 12,4,1,אב,3,0.07703427634588376
Genesis 29 12,Genesis 29 15,4,1,נגד,3,0.04276842404642951
Genesis 29 13,Genesis 30 22,45,11,שׁמע,6,0.021970466687980778
Genesis 29 13,Genesis 30 8,31,7,אחות,3,0.0160695628498421
Genesis 29 15,Genesis 30 31,52,13,מה,3,0.0490661341853656
Genesis 29 15,Genesis 30 29,50,12,עבד,9,0.06545588213468201
Genesis 29 18,Genesis 29 32,15,3,אהב,3,0.016911229513654896
Genesis 29 21,Genesis 29 28,8,2,מלא,3,0.011599103016689307
Genesis 29 22,Genesis 30 25,39,9,מקומ,3,0.050262779738987
Genesis 29 23,Genesis 31 1,57,14,לקח,6,0.046944632761363084
Genesis 29 26,Genesis 31 5,58,14,פנה,6,0.0479306688216809
Genesis 29 27,Genesis 29 28,2,0,זאת,3,0.025577310874708294
Genesis 29 27,Genesis 30 30,39,9,גמ,9,0.060661661445181154
Genesis 29 31,Genesis 31 12,60,15,ראה,9,0.05346727875895423
Genesis 29 32,Genesis 31 13,60,15,שׁמ,15,0.09333146575149665
Genesis 29 32,Genesis 30 23,27,6,הרה,9,0.06045079544870443
Genesis 29 33,Genesis 31 1,47,11,זה,3,0.06162742107670702
Genesis 29 34,Genesis 30 6,8,2,כנ,3,0.024650968430682804
Genesis 29 34,Genesis 30 20,22,5,פעמ,3,0.014286992906886242
Genesis 30 1,Genesis 31 8,51,12,אמ,6,0.059408087509949144
Genesis 30 3,Genesis 30 30,28,7,ברכ,3,0.030569811739242732
Genesis 30 9,Genesis 30 12,4,1,זלפה,3,0.03619186511361196
Genesis 30 14,Genesis 31 4,34,8,שׂדה,3,0.020947645873645213
Genesis 30 14,Genesis 31 12,42,10,נא,3,0.026133008860692256
Genesis 30 15,Genesis 30 16,2,0,דודי,3,0.057439394618080425
Genesis 30 15,Genesis 31 24,53,13,לילה,3,0.03726314774587439
Genesis 30 16,Genesis 31 21,49,12,הוא,6,0.049706081747325624
Genesis 30 17,Genesis 31 1,28,7,שׁמע,3,0.021970466687980778
Genesis 30 17,Genesis 30 23,7,1,הרה,3,0.06045079544870443
Genesis 30 20,Genesis 31 29,53,13,טוב,3,0.017842230612860218
Genesis 30 25,Genesis 31 27,46,11,שׁלח,3,0.031597184571476
Genesis 30 26,Genesis 31 41,59,14,עבד,6,0.06545588213468201
Genesis 30 26,Genesis 31 35,53,13,אשׁה,3,0.026733639379477116
Genesis 30 27,Genesis 31 40,57,14,עינ,6,0.027732339484518156
Genesis 30 28,Genesis 31 34,50,12,על,9,0.07988444803613484
Genesis 30 31,Genesis 31 13,26,6,שׁוב,3,0.030427911971195754
Genesis 30 31,Genesis 31 29,42,10,שׁמר,3,0.018236914180281852
Genesis 30 32,Genesis 31 12,24,6,נקד,9,0.10339091031254477
Genesis 30 32,Genesis 30 39,8,2,טלא,6,0.06892727354169652
Genesis 30 33,Genesis 31 43,54,13,הוא,6,0.049706081747325624
Genesis 30 33,Genesis 31 5,16,4,אינ,3,0.025047504460509185
Genesis 30 33,Genesis 31 39,50,12,גנב,9,0.06734519251901498
Genesis 30 35,Genesis 30 39,5,1,טלא,3,0.06892727354169652
Genesis 30 35,Genesis 31 39,48,12,יד,3,0.018981727065135852
Genesis 30 36,Genesis 31 37,45,11,שׂימ,6,0.03908405898627736
Genesis 30 36,Genesis 31 35,43,10,דרכ,3,0.018236914180281852
Genesis 30 37,Genesis 30 41,5,1,מקל,6,0.059937343998587016
Genesis 30 39,Genesis 30 41,3,0,מקל,3,0.059937343998587016
Genesis 30 40,Genesis 31 9,13,3,נתנ,3,0.07050355767050459
Genesis 30 43,Genesis 31 34,35,8,גמל,3,0.032518080662310545
Genesis 31 1,Genesis 31 29,29,7,דבר,3,0.027614489859625342
Genesis 31 2,Genesis 32 3,56,14,ראה,9,0.05346727875895423
Genesis 31 5,Genesis 32 10,60,15,אלהימ,21,0.11798707913461663
Genesis 31 5,Genesis 31 32,28,7,עמד,3,0.02605603932418491
Genesis 31 7,Genesis 31 41,35,8,עשׂרה,3,0.021835579813744812
Genesis 31 8,Genesis 31 43,36,9,ילד,3,0.11151394133037637
Genesis 31 9,Genesis 31 18,10,2,מקנה,3,0.028185382522758165
Genesis 31 9,Genesis 32 12,58,14,נצל,3,0.02686702019942419
Genesis 31 10,Genesis 31 17,8,2,נשׂא,3,0.018488226323012103
Genesis 31 10,Genesis 31 24,15,3,חלומ,3,0.024456008945012032
Genesis 31 13,Genesis 32 14,56,14,שׁמ,6,0.09333146575149665
Genesis 31 14,Genesis 31 33,20,5,לאה,3,0.19564807156009625
Genesis 31 15,Genesis 31 30,16,4,כספ,3,0.011374061520971465
Genesis 31 16,Genesis 32 16,55,13,בנ,9,0.0958613376433618
Genesis 31 17,Genesis 31 50,34,8,אשׁה,3,0.026733639379477116
Genesis 31 18,Genesis 32 14,51,12,בוא,9,0.06923318829798353
Genesis 31 19,Genesis 31 35,17,4,תרפימ,3,0.03446363677084826
Genesis 31 20,Genesis 32 6,41,10,נגד,6,0.04276842404642951
Genesis 31 21,Genesis 31 54,34,8,הר,6,0.02620269577649377
Genesis 31 22,Genesis 31 48,27,6,יומ,6,0.04418318377540055
Genesis 31 23,Genesis 32 24,56,14,לקח,9,0.046944632761363084
Genesis 31 23,Genesis 32 2,34,8,דרכ,3,0.018236914180281852
Genesis 31 23,Genesis 32 18,50,12,אח,12,0.057548949468093656
Genesis 31 24,Genesis 32 23,54,13,לילה,6,0.03726314774587439
Genesis 31 24,Genesis 32 12,43,10,פנ,3,0.013381672959645164
Genesis 31 26,Genesis 31 39,14,3,גנב,6,0.06734519251901498
Genesis 31 40,Genesis 32 11,26,6,היה,6,0.077221633101597
Genesis 31 38,Genesis 32 12,29,7,אנכי,3,0.05446387927147755
Genesis 31 30,Genesis 31 41,12,3,בית,3,0.028774474734046828
Genesis 31 38,Genesis 32 8,25,6,צאנ,6,0.14367458933466945
Genesis 31 35,Genesis 32 6,26,6,עינ,3,0.027732339484518156
Genesis 31 36,Genesis 32 21,40,10,אחר,6,0.03630371665680512
Genesis 31 35,Genesis 32 23,43,10,אשׁה,3,0.026733639379477116
Genesis 32 7,Genesis 32 21,15,3,גמ,6,0.060661661445181154
Genesis 31 28,Genesis 32 11,38,9,עתה,6,0.04704526645107246
Genesis 32 1,Genesis 32 10,10,2,שׁוב,3,0.030427911971195754
Genesis 31 52,Genesis 32 32,35,8,עבר,9,0.03861878114291511
Genesis 31 29,Genesis 32 17,43,10,יד,6,0.018981727065135852
Genesis 31 34,Genesis 32 16,37,9,גמל,3,0.032518080662310545
Genesis 31 37,Genesis 32 5,23,5,כה,3,0.027465527501420905
Genesis 32 2,Genesis 32 7,6,1,מלאכ,3,0.030612825344353813
Genesis 31 42,Genesis 32 10,23,5,יצחק,3,0.026133008860692256
Genesis 31 33,Genesis 31 34,2,0,אהל,6,0.025047504460509185
Genesis 31 27,Genesis 32 30,58,14,למה,3,0.021426083799789466
Genesis 31 31,Genesis 32 12,36,9,ירא,3,0.02230278826607527
Genesis 31 35,Genesis 32 29,49,12,יכל,3,0.021835579813744812
Genesis 31 41,Genesis 32 16,30,7,ארבע,3,0.011599103016689307
Genesis 31 42,Genesis 32 10,23,5,אברהמ,3,0.021426083799789466
Genesis 31 42,Genesis 32 26,39,9,כפ,3,0.025513637898754625
Genesis 31 45,Genesis 31 46,2,0,אבנ,3,0.04704526645107246
Genesis 31 54,Genesis 32 22,23,5,לינ,3,0.025225121269771462
Genesis 32 1,Genesis 32 30,30,7,ברכ,3,0.030569811739242732
Genesis 32 1,Genesis 32 31,31,7,מקומ,3,0.050262779738987
Genesis 32 3,Genesis 32 22,20,5,מחנה,6,0.0279473608094058
Genesis 32 4,Genesis 32 20,17,4,עשׂו,9,0.07706229942675472
Genesis 32 5,Genesis 32 20,16,4,צוה,3,0.00874982491420281
Genesis 32 7,Genesis 32 15,9,2,מאה,3,0.011830668354993993
Genesis 32 10,Genesis 32 13,4,1,יטב,3,0.015679805316415354
Genesis 32 18,Genesis 32 30,13,3,שׁאל,3,0.016911229513654896
Genesis 32 26,Genesis 32 32,7,1,ירכ,3,0.029753554654663263
